-,-,-,-,-,-,-,-,-,-,-,-
683,QPCR_PREP,----------,Plate_Samples_1,F10,Plate_qPCR,K19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
684,QPCR_PREP,----------,Plate_Samples_2,F10,Plate_qPCR,L19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
685,QPCR_PREP,----------,Plate_Samples_1,G10,Plate_qPCR,M19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
686,QPCR_PREP,----------,Plate_Samples_2,G10,Plate_qPCR,N19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
687,QPCR_PREP,----------,Plate_Samples_1,H10,Plate_qPCR,O19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
688,QPCR_PREP,----------,Plate_Samples_2,H10,Plate_qPCR,P19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
689,QPCR_PREP,----------,Plate_Samples_3,A10,Plate_qPCR,A20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
690,QPCR_PREP,----------,Plate_Samples_4,A10,Plate_qPCR,B20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
691,QPCR_PREP,----------,Plate_Samples_3,B10,Plate_qPCR,C20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
692,QPCR_PREP,----------,Plate_Samples_4,B10,Plate_qPCR,D20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
693,QPCR_PREP,----------,Plate_Samples_3,C10,Plate_qPCR,E20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
694,QPCR_PREP,----------,Plate_Samples_4,C10,Plate_qPCR,F20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
695,QPCR_PREP,----------,Plate_Samples_3,D10,Plate_qPCR,G20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
696,QPCR_PREP,----------,Plate_Samples_4,D10,Plate_qPCR,H20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
697,QPCR_PREP,----------,Plate_Samples_3,E10,Plate_qPCR,I20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
698,QPCR_PREP,----------,Plate_Samples_4,E10,Plate_qPCR,J20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
699,QPCR_PREP,----------,Plate_Samples_3,F10,Plate_qPCR,K20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
700,QPCR_PREP,----------,Plate_Samples_4,F10,Plate_qPCR,L20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
701,QPCR_PREP,----------,Plate_Samples_3,G10,Plate_qPCR,M20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
702,QPCR_PREP,----------,Plate_Samples_4,G10,Plate_qPCR,N20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
703,QPCR_PREP,----------,Plate_Samples_3,H10,Plate_qPCR,O20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
704,QPCR_PREP,----------,Plate_Samples_4,H10,Plate_qPCR,P20,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
705,QPCR_PREP,----------,Plate_Samples_1,A11,Plate_qPCR,A21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
706,QPCR_PREP,----------,Plate_Samples_2,A11,Plate_qPCR,B21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
707,QPCR_PREP,----------,Plate_Samples_1,B11,Plate_qPCR,C21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
708,QPCR_PREP,----------,Plate_Samples_2,B11,Plate_qPCR,D21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
709,QPCR_PREP,----------,Plate_Samples_1,C11,Plate_qPCR,E21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
710,QPCR_PREP,----------,Plate_Samples_2,C11,Plate_qPCR,F21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
711,QPCR_PREP,----------,Plate_Samples_1,D11,Plate_qPCR,G21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
712,QPCR_PREP,----------,Plate_Samples_2,D11,Plate_qPCR,H21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
713,QPCR_PREP,----------,Plate_Samples_1,E11,Plate_qPCR,I21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
714,QPCR_PREP,----------,Plate_Samples_2,E11,Plate_qPCR,J21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
715,QPCR_PREP,----------,Plate_Samples_1,F11,Plate_qPCR,K21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
716,QPCR_PREP,----------,Plate_Samples_2,F11,Plate_qPCR,L21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
717,QPCR_PREP,----------,Plate_Samples_1,G11,Plate_qPCR,M21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
718,QPCR_PREP,----------,Plate_Samples_2,G11,Plate_qPCR,N21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
719,QPCR_PREP,----------,Plate_Samples_1,H11,Plate_qPCR,O21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
720,QPCR_PREP,----------,Plate_Samples_2,H11,Plate_qPCR,P21,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
721,QPCR_PREP,----------,Plate_Samples_3,A11,Plate_qPCR,A22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
722,QPCR_PREP,----------,Plate_Samples_4,A11,Plate_qPCR,B22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
723,QPCR_PREP,----------,Plate_Samples_3,B11,Plate_qPCR,C22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
724,QPCR_PREP,----------,Plate_Samples_4,B11,Plate_qPCR,D22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
725,QPCR_PREP,----------,Plate_Samples_3,C11,Plate_qPCR,E22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
726,QPCR_PREP,----------,Plate_Samples_4,C11,Plate_qPCR,F22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
727,QPCR_PREP,----------,Plate_Samples_3,D11,Plate_qPCR,G22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
728,QPCR_PREP,----------,Plate_Samples_4,D11,Plate_qPCR,H22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
729,QPCR_PREP,----------,Plate_Samples_3,E11,Plate_qPCR,I22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
730,QPCR_PREP,----------,Plate_Samples_4,E11,Plate_qPCR,J22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
731,QPCR_PREP,----------,Plate_Samples_3,F11,Plate_qPCR,K22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
732,QPCR_PREP,----------,Plate_Samples_4,F11,Plate_qPCR,L22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
733,QPCR_PREP,----------,Plate_Samples_3,G11,Plate_qPCR,M22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
734,QPCR_PREP,----------,Plate_Samples_4,G11,Plate_qPCR,N22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
735,QPCR_PREP,----------,Plate_Samples_3,H11,Plate_qPCR,O22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
736,QPCR_PREP,----------,Plate_Samples_4,H11,Plate_qPCR,P22,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
737,QPCR_PREP,----------,Plate_Samples_1,A12,Plate_qPCR,A23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
738,QPCR_PREP,----------,Plate_Samples_2,A12,Plate_qPCR,B23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
739,QPCR_PREP,----------,Plate_Samples_1,B12,Plate_qPCR,C23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
740,QPCR_PREP,----------,Plate_Samples_2,B12,Plate_qPCR,D23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
741,QPCR_PREP,----------,Plate_Samples_1,C12,Plate_qPCR,E23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
742,QPCR_PREP,----------,Plate_Samples_2,C12,Plate_qPCR,F23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
743,QPCR_PREP,----------,Plate_Samples_1,D12,Plate_qPCR,G23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
744,QPCR_PREP,----------,Plate_Samples_2,D12,Plate_qPCR,H23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
745,QPCR_PREP,----------,Plate_Samples_1,E12,Plate_qPCR,I23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
746,QPCR_PREP,----------,Plate_Samples_2,E12,Plate_qPCR,J23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
747,QPCR_PREP,----------,Plate_Samples_1,F12,Plate_qPCR,K23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
748,QPCR_PREP,----------,Plate_Samples_2,F12,Plate_qPCR,L23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
749,QPCR_PREP,----------,Plate_Samples_1,G12,Plate_qPCR,M23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
750,QPCR_PREP,----------,Plate_Samples_2,G12,Plate_qPCR,N23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
751,QPCR_PREP,----------,Plate_Samples_1,H12,Plate_qPCR,O23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
752,QPCR_PREP,----------,Plate_Samples_2,H12,Plate_qPCR,P23,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
753,QPCR_PREP,----------,Plate_Samples_3,A12,Plate_qPCR,A24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
754,QPCR_PREP,----------,Plate_Samples_4,A12,Plate_qPCR,B24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
755,QPCR_PREP,----------,Plate_Samples_3,B12,Plate_qPCR,C24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
756,QPCR_PREP,----------,Plate_Samples_4,B12,Plate_qPCR,D24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
757,QPCR_PREP,----------,Plate_Samples_3,C12,Plate_qPCR,E24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
758,QPCR_PREP,----------,Plate_Samples_4,C12,Plate_qPCR,F24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
759,QPCR_PREP,----------,Plate_Samples_3,D12,Plate_qPCR,G24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
760,QPCR_PREP,----------,Plate_Samples_4,D12,Plate_qPCR,H24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
761,QPCR_PREP,----------,Plate_Samples_3,E12,Plate_qPCR,I24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
762,QPCR_PREP,----------,Plate_Samples_4,E12,Plate_qPCR,J24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
763,QPCR_PREP,----------,Plate_Samples_3,F12,Plate_qPCR,K24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
764,QPCR_PREP,----------,Plate_Samples_4,F12,Plate_qPCR,L24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
765,QPCR_PREP,----------,Plate_Samples_3,G12,Plate_qPCR,M24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
766,QPCR_PREP,----------,Plate_Samples_4,G12,Plate_qPCR,N24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
767,QPCR_PREP,----------,Plate_Samples_3,H12,Plate_qPCR,O24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
768,QPCR_PREP,----------,Plate_Samples_4,H12,Plate_qPCR,P24,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
